Comparison of groups:  2-1 
           GeneID   Chr     Start       End Strand Length       logFC
25163  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25192  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25221  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25248  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25275  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25303  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25332  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25360  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25388  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25417  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25446  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
25476  MSTRG.1497 chr15  73562657  73562795      +    139   2.2928144
3548    MSTRG.261 chr15  23094331  23095301      -    971   2.6982197
7498    MSTRG.570 chr15  40327891  40328701      -    811  -1.3701956
7503    MSTRG.570 chr15  40327891  40328701      -    811  -1.3701956
7509    MSTRG.570 chr15  40327891  40328701      -    811  -1.3701956
31424  MSTRG.1928 chr15  89931732  89932713      +    982   5.7924020
21996  MSTRG.1297 chr15  66187300  66190432      -   3133  10.6738288
13027   MSTRG.829 chr15  42235265  42235362      -     98  -2.5600762
33674  MSTRG.2129 chr15  90626447  90627585      -   1139  -2.3568923
10501   MSTRG.747 chr15  49288564  49288783      -    220   1.7944973
10518   MSTRG.747 chr15  49288564  49288783      -    220   1.7944973
33686  MSTRG.2129 chr15  90626460  90627585      -   1126  -2.3568905
27746  MSTRG.1628 chr15  78459545  78463871      -   4327  -1.4807534
15526  MSTRG.1002 chr15  52681435  52681560      -    126   3.0035332
15567  MSTRG.1002 chr15  52681435  52681560      -    126   3.0035332
7912    MSTRG.616 chr15  44198026  44198149      -    124   8.1996386
7925    MSTRG.616 chr15  44198026  44198149      -    124   8.1996386
7941    MSTRG.616 chr15  44198026  44198149      -    124   8.1996386
7957    MSTRG.616 chr15  44198026  44198149      -    124   8.1996386
27771  MSTRG.1628 chr15  78486274  78486350      -     77   7.6254801
5155    MSTRG.379 chr15  31851172  31851390      -    219   7.6090392
5166    MSTRG.379 chr15  31851172  31851390      -    219   7.6090392
5178    MSTRG.379 chr15  31851172  31851390      -    219   7.6090392
31738  MSTRG.1953 chr15  89453023  89453154      -    132  -3.3184848
31746  MSTRG.1953 chr15  89453023  89453154      -    132  -3.3184848
31754  MSTRG.1953 chr15  89453023  89453154      -    132  -3.3184848
31762  MSTRG.1953 chr15  89453023  89453154      -    132  -3.3184848
25133  MSTRG.1497 chr15  73562399  73562574      +    176   2.2968442
25220  MSTRG.1497 chr15  73562399  73562574      +    176   2.2968442
25247  MSTRG.1497 chr15  73562399  73562574      +    176   2.2968442
25416  MSTRG.1497 chr15  73562399  73562574      +    176   2.2968442
25445  MSTRG.1497 chr15  73562399  73562574      +    176   2.2968442
28457  MSTRG.1707 chr15  80415099  80415142      +     44  -1.7206320
8229    MSTRG.638 chr15  45803825  45803912      -     88  -3.1999044
14476   MSTRG.914 chr15  51768786  51768913      -    128   3.5291251
14519   MSTRG.914 chr15  51768786  51768913      -    128   3.5291251
15359   MSTRG.991 chr15  52418145  52418241      -     97   2.8049291
15378   MSTRG.991 chr15  52418145  52418241      -     97   2.8049291
15391   MSTRG.991 chr15  52418145  52418241      -     97   2.8049291
15402   MSTRG.991 chr15  52418145  52418241      -     97   2.8049291
15413   MSTRG.991 chr15  52418145  52418241      -     97   2.8049291
23931  MSTRG.1440 chr15  72023460  72023556      +     97  -2.9250637
23943  MSTRG.1440 chr15  72023460  72023556      +     97  -2.9250637
4576    MSTRG.311 chr15  30261218  30262474      +   1257   4.9577231
14052   MSTRG.866 chr15  49584524  49584734      +    211  -2.0396818
14064   MSTRG.866 chr15  49584524  49584734      +    211  -2.0396818
14074   MSTRG.866 chr15  49584524  49584734      +    211  -2.0396818
14085   MSTRG.866 chr15  49584524  49584734      +    211  -2.0396818
3516    MSTRG.258 chr15  23052595  23052755      -    161   3.2869121
3521    MSTRG.258 chr15  23052595  23052755      -    161   3.2869121
30291  MSTRG.1813 chr15  84651025  84652096      +   1072  -2.7108656
30321  MSTRG.1813 chr15  84651025  84652096      +   1072  -2.7108656
17333  MSTRG.1137 chr15  59961475  59961561      -     87  -1.7561644
17343  MSTRG.1137 chr15  59961475  59961561      -     87  -1.7561644
10284   MSTRG.728 chr15  43989395  43990346      +    952   7.8061379
30286  MSTRG.1813 chr15  84581844  84582130      +    287  -4.7570268
30316  MSTRG.1813 chr15  84581844  84582130      +    287  -4.7570268
30659  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30696  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30726  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30755  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30785  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30815  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30845  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30874  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30903  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
30925  MSTRG.1844 chr15  86266303  86266551      +    249  -1.7968342
15692  MSTRG.1013 chr15  54859998  54860145      +    148   8.0956317
15724  MSTRG.1013 chr15  54859998  54860145      +    148   8.0956317
15755  MSTRG.1013 chr15  54859998  54860145      +    148   8.0956317
23866  MSTRG.1438 chr15  74701626  74702074      -    449   5.4424336
7403    MSTRG.562 chr15  39887563  39891121      +   3559  -2.6963917
7425    MSTRG.562 chr15  39887563  39891121      +   3559  -2.6963917
13396   MSTRG.842 chr15  42700409  42701578      +   1170   2.0832599
21297  MSTRG.1260 chr15  65500010  65500102      -     93  -7.4008390
21855  MSTRG.1283 chr15  66793713  66793842      -    130  -1.7762509
17604  MSTRG.1168 chr15  62155639  62160146      -   4508   1.7909081
17939  MSTRG.1168 chr15  62155639  62160146      -   4508   1.7909081
5150    MSTRG.379 chr15  31793893  31794042      -    150   7.4024223
5161    MSTRG.379 chr15  31793893  31794042      -    150   7.4024223
5173    MSTRG.379 chr15  31793893  31794042      -    150   7.4024223
7221    MSTRG.534 chr15  38591574  38591748      +    175   2.3459022
7226    MSTRG.534 chr15  38591574  38591748      +    175   2.3459022
20605  MSTRG.1214 chr15  64199233  64200799      -   1567  -1.7497646
20618  MSTRG.1214 chr15  64199235  64200799      -   1565  -1.7497646
27727  MSTRG.1627 chr15  78452434  78452548      +    115  -1.7717925
27738  MSTRG.1627 chr15  78452434  78452548      +    115  -1.7717925
27976  MSTRG.1644 chr15  79327473  79327552      -     80   7.7191491
28028  MSTRG.1644 chr15  79327473  79327552      -     80   7.7191491
28056  MSTRG.1644 chr15  79327473  79327552      -     80   7.7191491
28097  MSTRG.1644 chr15  79327473  79327552      -     80   7.7191491
28125  MSTRG.1644 chr15  79327473  79327552      -     80   7.7191491
19732  MSTRG.1210 chr15  63134049  63134440      -    392   3.3054447
14645   MSTRG.930 chr15  52350830  52350994      +    165   2.1548506
12750   MSTRG.822 chr15  42010567  42010766      -    200  -1.7076048
6253    MSTRG.467 chr15  34157332  34158298      +    967   4.3932835
6356    MSTRG.467 chr15  34157332  34158304      +    973   4.3932835
6460    MSTRG.467 chr15  34157332  34158304      +    973   4.3932835
6529    MSTRG.467 chr15  34157332  34158293      +    962   4.3932835
6589    MSTRG.467 chr15  34157332  34158298      +    967   4.3932835
6649    MSTRG.467 chr15  34157332  34158298      +    967   4.3932835
6707    MSTRG.467 chr15  34157332  34158305      +    974   4.3932835
919     MSTRG.106 chr15  25265737  25281637      +  15901   2.4166963
928     MSTRG.106 chr15  25265737  25281637      +  15901   2.4166963
29379  MSTRG.1768 chr15  83211944  83213452      -   1509   2.0843080
29390  MSTRG.1768 chr15  83211944  83213452      -   1509   2.0843080
29399  MSTRG.1768 chr15  83211944  83213452      -   1509   2.0843080
29410  MSTRG.1768 chr15  83211944  83213452      -   1509   2.0843080
29422  MSTRG.1768 chr15  83211950  83213452      -   1503   2.0843080
29434  MSTRG.1768 chr15  83211950  83213452      -   1503   2.0843080
29446  MSTRG.1768 chr15  83211950  83213452      -   1503   2.0843080
29454  MSTRG.1768 chr15  83211950  83213452      -   1503   2.0843080
29463  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29475  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29486  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29498  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29510  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29522  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29532  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
29542  MSTRG.1768 chr15  83211951  83213452      -   1502   2.0843080
30648  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30685  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30715  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30744  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30774  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30804  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30834  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30863  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30892  MSTRG.1844 chr15  86225389  86225443      +     55  -2.5548875
30649  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30686  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30716  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30745  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30775  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30805  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30835  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30864  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
30893  MSTRG.1844 chr15  86227972  86228104      +    133  -1.9537080
23272  MSTRG.1387 chr15  70980089  70980159      -     71  -2.7571016
23291  MSTRG.1387 chr15  70980089  70980159      -     71  -2.7571016
23310  MSTRG.1387 chr15  70980089  70980159      -     71  -2.7571016
7393    MSTRG.562 chr15  39881403  39881555      +    153  -2.6640219
7415    MSTRG.562 chr15  39881403  39881555      +    153  -2.6640219
23273  MSTRG.1387 chr15  70982793  70982850      -     58  -2.5731723
23292  MSTRG.1387 chr15  70982793  70982850      -     58  -2.5731723
23311  MSTRG.1387 chr15  70982793  70982850      -     58  -2.5731723
17323  MSTRG.1136 chr15  59934335  59934461      -    127  -1.5314614
17328  MSTRG.1136 chr15  59934335  59934461      -    127  -1.5314614
27980  MSTRG.1644 chr15  79356762  79356868      -    107   7.9980882
28032  MSTRG.1644 chr15  79356762  79356868      -    107   7.9980882
28060  MSTRG.1644 chr15  79356762  79356868      -    107   7.9980882
28101  MSTRG.1644 chr15  79356762  79356868      -    107   7.9980882
28129  MSTRG.1644 chr15  79356762  79356868      -    107   7.9980882
17336  MSTRG.1137 chr15  59970110  59970286      -    177  -1.5985929
17346  MSTRG.1137 chr15  59970110  59970286      -    177  -1.5985929
30643  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30680  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30711  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30740  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30769  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30799  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30829  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30859  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
30888  MSTRG.1844 chr15  86189049  86189185      +    137  -2.0812930
10051   MSTRG.725 chr15  43888606  43888729      +    124   7.8258040
10060   MSTRG.725 chr15  43888606  43888729      +    124   7.8258040
17358  MSTRG.1145 chr15  60639350  60639888      -    539  -2.6260150
17371  MSTRG.1145 chr15  60639350  60639888      -    539  -2.6260150
17385  MSTRG.1145 chr15  60639350  60639888      -    539  -2.6260150
17398  MSTRG.1145 chr15  60639350  60639888      -    539  -2.6260150
5147    MSTRG.379 chr15  31775329  31776927      -   1599   8.4369659
13334   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
13357   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
13381   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
13394   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
13403   MSTRG.842 chr15  42703945  42704514      +    570   2.0760493
13413   MSTRG.842 chr15  42703945  42704514      +    570   2.0760493
13422   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
13432   MSTRG.842 chr15  42703945  42704515      +    571   2.0760493
9187    MSTRG.705 chr15  48430581  48435268      -   4688   1.6659187
9203    MSTRG.705 chr15  48430581  48435268      -   4688   1.6659187
29577  MSTRG.1771 chr15  83349224  83349507      -    284   8.2972854
29603  MSTRG.1771 chr15  83349224  83349507      -    284   8.2972854
29629  MSTRG.1771 chr15  83349224  83349507      -    284   8.2972854
29388  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29408  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29419  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29431  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29443  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29472  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29484  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29495  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29507  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29519  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29540  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
29551  MSTRG.1768 chr15  83240094  83240282      -    189   3.8136041
20799  MSTRG.1234 chr15  64444442  64444525      +     84   7.7464299
20812  MSTRG.1234 chr15  64444442  64444525      +     84   7.7464299
20819  MSTRG.1234 chr15  64444442  64444525      +     84   7.7464299
29576  MSTRG.1771 chr15  83348927  83348981      -     55   7.4813478
29602  MSTRG.1771 chr15  83348927  83348981      -     55   7.4813478
29628  MSTRG.1771 chr15  83348927  83348981      -     55   7.4813478
24573  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24632  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24669  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24771  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24811  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24830  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24844  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
24858  MSTRG.1474 chr15  72638868  72639051      -    184  -1.5025041
31110  MSTRG.1908 chr15  88419988  88420351      -    364   7.3894719
31130  MSTRG.1908 chr15  88419988  88420351      -    364   7.3894719
31148  MSTRG.1908 chr15  88419988  88420351      -    364   7.3894719
965     MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1004    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1044    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1081    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1119    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1153    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1189    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1220    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1252    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
1277    MSTRG.111 chr15  25340774  25340975      +    202  -1.8474030
29461  MSTRG.1768 chr15  83224620  83226736      -   2117   2.6035033
