Comparison of groups:  3-1 
           GeneID   Chr     Start       End Strand Length       logFC
4050    MSTRG.269 chr15  23306734  23306791      -     58  -2.7208953
7821    MSTRG.609 chr15  45584614  45585571      -    958   2.8424499
1422    MSTRG.146 chr15  27072017  27072116      -    100   2.3748433
1424    MSTRG.146 chr15  27072017  27072116      -    100   2.3748433
1426    MSTRG.147 chr15  27072017  27072114      +     98   2.3748433
23527  MSTRG.1421 chr15  73803853  73805936      -   2084   2.9890798
11407   MSTRG.766 chr15  40951537  40951659      +    123   5.5070256
11434   MSTRG.766 chr15  40951537  40951659      +    123   5.5070256
21399  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
21423  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
21441  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
21461  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
21480  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
21501  MSTRG.1270 chr15  65780028  65780156      -    129  -1.8202128
27129  MSTRG.1586 chr15  77224702  77224807      +    106  -1.7769777
27137  MSTRG.1586 chr15  77224702  77224807      +    106  -1.7769777
27145  MSTRG.1586 chr15  77224702  77224807      +    106  -1.7769777
27153  MSTRG.1586 chr15  77224702  77224807      +    106  -1.7769777
27160  MSTRG.1586 chr15  77224702  77224807      +    106  -1.7769777
9138    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9152    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9166    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9180    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9201    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9217    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9233    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9250    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9265    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
9274    MSTRG.705 chr15  48460828  48461036      -    209  -3.0052006
22723  MSTRG.1337 chr15  68513771  68514040      -    270   2.7926469
15814  MSTRG.1036 chr15  57745881  57746016      +    136   1.6510542
15834  MSTRG.1036 chr15  57745881  57746016      +    136   1.6510542
15854  MSTRG.1036 chr15  57745881  57746016      +    136   1.6510542
15874  MSTRG.1036 chr15  57745881  57746016      +    136   1.6510542
33396  MSTRG.2112 chr15  97956775  97958029      -   1255  -1.7353507
26711  MSTRG.1562 chr15  75668006  75668213      -    208   1.1732113
26732  MSTRG.1562 chr15  75668006  75668213      -    208   1.1732113
26753  MSTRG.1562 chr15  75668006  75668213      -    208   1.1732113
26774  MSTRG.1562 chr15  75668006  75668213      -    208   1.1732113
26796  MSTRG.1562 chr15  75668006  75668213      -    208   1.1732113
6726    MSTRG.476 chr15  34168126  34168196      -     71  -1.5357202
14588   MSTRG.918 chr15  52204407  52208033      +   3627   1.3828838
11718   MSTRG.786 chr15  41223701  41223964      +    264  -2.2297585
28495  MSTRG.1709 chr15  80489444  80489757      +    314   2.9789115
14417   MSTRG.914 chr15  51739921  51741390      -   1470   1.3898533
14460   MSTRG.914 chr15  51739921  51741390      -   1470   1.3898533
14503   MSTRG.914 chr15  51739921  51741390      -   1470   1.3898533
14544   MSTRG.914 chr15  51739986  51741390      -   1405   1.3898533
14021   MSTRG.865 chr15  49421674  49421756      -     83  -1.1458935
14034   MSTRG.865 chr15  49421674  49421756      -     83  -1.1458935
21632  MSTRG.1272 chr15  65993389  65993530      -    142   2.1558644
21677  MSTRG.1272 chr15  65993389  65993530      -    142   2.1558644
21711  MSTRG.1272 chr15  65993389  65993530      -    142   2.1558644
21743  MSTRG.1272 chr15  65993389  65993530      -    142   2.1558644
21775  MSTRG.1272 chr15  65993389  65993530      -    142   2.1558644
9172    MSTRG.705 chr15  48444431  48444481      -     51  -5.1464993
9209    MSTRG.705 chr15  48444431  48444481      -     51  -5.1464993
9224    MSTRG.705 chr15  48444431  48444481      -     51  -5.1464993
9241    MSTRG.705 chr15  48444431  48444481      -     51  -5.1464993
16465  MSTRG.1062 chr15  59175825  59175985      -    161   1.0887352
16485  MSTRG.1062 chr15  59175825  59175985      -    161   1.0887352
16506  MSTRG.1062 chr15  59175825  59175985      -    161   1.0887352
18680  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
18916  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
18974  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19034  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19094  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19212  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19331  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19390  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19566  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
19680  MSTRG.1205 chr15  63128090  63128272      +    183  -1.8680374
33209  MSTRG.2073 chr15  94754384  94754876      +    493   3.5950713
10813   MSTRG.753 chr15  40542866  40544740      -   1875  -5.4196271
23106  MSTRG.1378 chr15  69256706  69257360      -    655   2.8816481
34903  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34916  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34926  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34936  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34947  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34957  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
34966  MSTRG.2236 chr15 100173183 100173378      +    196  -1.6053167
20609  MSTRG.1214 chr15  64218140  64218292      -    153  -2.0024863
20622  MSTRG.1214 chr15  64218140  64218292      -    153  -2.0024863
28906  MSTRG.1726 chr15  81650677  81650844      +    168   5.4729098
1690    MSTRG.173 chr15  28457591  28457729      -    139  -3.6502890
23574  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
23584  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
23594  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
23612  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
23621  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
23631  MSTRG.1428 chr15  73995113  73995427      +    315   1.4792893
7993    MSTRG.628 chr15  44630435  44630515      +     81   1.0520651
8003    MSTRG.628 chr15  44630435  44630515      +     81   1.0520651
8013    MSTRG.628 chr15  44630435  44630515      +     81   1.0520651
4273    MSTRG.289 chr15  29094899  29095198      -    300   3.6448301
10875   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
10903   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
10934   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
10966   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
10998   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
11055   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
11085   MSTRG.755 chr15  40582962  40583038      -     77   2.4991658
23488  MSTRG.1410 chr15  74209809  74211724      -   1916  -2.6544278
23491  MSTRG.1410 chr15  74209809  74211724      -   1916  -2.6544278
23494  MSTRG.1410 chr15  74209809  74211724      -   1916  -2.6544278
23497  MSTRG.1410 chr15  74209809  74211724      -   1916  -2.6544278
23501  MSTRG.1410 chr15  74209809  74211724      -   1916  -2.6544278
13140   MSTRG.837 chr15  42483323  42483365      -     43  -2.1112217
13165   MSTRG.837 chr15  42483323  42483365      -     43  -2.1112217
7389    MSTRG.562 chr15  39879548  39879721      +    174   1.9892256
7411    MSTRG.562 chr15  39879548  39879721      +    174   1.9892256
17517  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
17528  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
17538  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
17549  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
17561  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
17571  MSTRG.1156 chr15  60794959  60795066      -    108   2.1966904
22091  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22109  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22127  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22144  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22161  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22178  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22195  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
22213  MSTRG.1303 chr15  66621559  66621737      +    179  -1.1899438
18739  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
18799  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
18857  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19154  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19273  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19448  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19507  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19624  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
19720  MSTRG.1205 chr15  63128090  63128317      +    228  -1.8681525
4089    MSTRG.269 chr15  23313126  23313970      -    845  -2.0917049
7495    MSTRG.570 chr15  40330483  40330595      -    113  -0.8508176
7500    MSTRG.570 chr15  40330483  40330595      -    113  -0.8508176
7506    MSTRG.570 chr15  40330483  40330595      -    113  -0.8508176
7512    MSTRG.570 chr15  40330483  40330595      -    113  -0.8508176
7517    MSTRG.571 chr15  40330483  40330595      +    113  -0.8508176
25715  MSTRG.1506 chr15  74653893  74654382      +    490   0.9656361
14640   MSTRG.929 chr15  52309381  52310367      -    987   1.9828026
3722    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3756    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3791    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3826    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3856    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3892    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3920    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3954    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
3989    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
4025    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
4055    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
4074    MSTRG.269 chr15  23313126  23313307      -    182  -2.0918153
15813  MSTRG.1036 chr15  57744339  57744487      +    149   1.5628658
15833  MSTRG.1036 chr15  57744339  57744487      +    149   1.5628658
15853  MSTRG.1036 chr15  57744339  57744487      +    149   1.5628658
15873  MSTRG.1036 chr15  57744339  57744487      +    149   1.5628658
23264  MSTRG.1387 chr15  70964304  70964340      -     37  -1.7261248
23283  MSTRG.1387 chr15  70964304  70964340      -     37  -1.7261248
23302  MSTRG.1387 chr15  70964304  70964340      -     37  -1.7261248
13934   MSTRG.856 chr15  43309293  43309379      -     87  -1.6741882
16591  MSTRG.1071 chr15  59145115  59145294      -    180   3.0299755
3102    MSTRG.234 chr15  28943841  28947275      -   3435   1.9582073
28904  MSTRG.1726 chr15  81624686  81624882      +    197   5.4729568
10825   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
10854   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
10881   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
10912   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
10944   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
10976   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
11006   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
11034   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
11064   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
11093   MSTRG.755 chr15  40587137  40587261      -    125   2.5093065
13951   MSTRG.856 chr15  43348542  43348640      -     99  -2.2138291
5349    MSTRG.412 chr15  35238905  35239719      +    815   1.5845739
27002  MSTRG.1573 chr15  75941348  75942914      +   1567   1.1520003
33779  MSTRG.2136 chr15  90699301  90699622      -    322   1.7796785
33776  MSTRG.2136 chr15  90699320  90699640      -    321   1.7796741
182681    GOLGA6D chr15  75586689  75588148      +   1460   5.4343062
17606  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
17690  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
17773  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
17856  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
17941  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
18027  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
18109  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
18189  MSTRG.1168 chr15  62161699  62161822      -    124   1.5243250
31747  MSTRG.1953 chr15  89455659  89455993      -    335  -4.5332851
16774  MSTRG.1084 chr15  55611133  55611611      +    479   1.6945912
17322  MSTRG.1136 chr15  59930261  59931356      -   1096  -1.0121017
17327  MSTRG.1136 chr15  59930286  59931356      -   1071  -1.0121017
13927   MSTRG.856 chr15  43281017  43281165      -    149  -1.6628087
35037  MSTRG.2238 chr15 100267668 100273233      -   5566  -1.1366767
22092  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22110  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22128  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22145  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22162  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22179  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22196  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
22214  MSTRG.1303 chr15  66624213  66624358      +    146  -1.2552909
10832   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
10861   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
10888   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
10919   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
10951   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
10983   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
11013   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
11041   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
11071   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
11100   MSTRG.755 chr15  40590424  40590581      -    158   2.0652251
26360  MSTRG.1559 chr15  75638491  75640340      +   1850   1.9767870
23847  MSTRG.1437 chr15  74425088  74428901      +   3814  -3.9340345
23862  MSTRG.1437 chr15  74425088  74428897      +   3810  -3.9340345
31801  MSTRG.1961 chr15  89647134  89647275      +    142   5.3829215
3137    MSTRG.239 chr15  22566769  22567225      +    457   1.5724639
3141    MSTRG.239 chr15  22566769  22567225      +    457   1.5724639
22802  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22822  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22842  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22862  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22882  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22902  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22922  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22940  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22960  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
22980  MSTRG.1361 chr15  70345566  70345713      -    148   2.1195592
13137   MSTRG.837 chr15  42479469  42479561      -     93  -1.4433073
13162   MSTRG.837 chr15  42479469  42479561      -     93  -1.4433073
32672  MSTRG.2001 chr15  91811671  91811835      +    165  -5.3507325
32686  MSTRG.2001 chr15  91811671  91811835      +    165  -5.3507325
32700  MSTRG.2001 chr15  91811671  91811835      +    165  -5.3507325
32713  MSTRG.2001 chr15  91811671  91811835      +    165  -5.3507325
