Comparison of groups:  4-1 
           GeneID   Chr     Start       End Strand Length       logFC
25799  MSTRG.1509 chr15  74738318  74738568      -    251  -1.6489146
33210  MSTRG.2074 chr15  94841430  94841959      +    530   4.4546455
33230  MSTRG.2074 chr15  94841430  94841959      +    530   4.4546455
2734    MSTRG.228 chr15  25947063  25947247      -    185   3.1850210
11269   MSTRG.759 chr15  40705190  40707181      +   1992  -1.5819061
21234  MSTRG.1254 chr15  65442784  65443251      -    468  -1.4176879
4798    MSTRG.354 chr15  31664213  31670102      +   5890   1.3504098
4800    MSTRG.354 chr15  31664213  31670102      +   5890   1.3504098
10497   MSTRG.745 chr15  49170290  49172380      +   2091  -1.2780751
34464  MSTRG.2196 chr15 101390416 101390514      +     99   3.6508710
26532  MSTRG.1561 chr15  75638983  75641941      -   2959   1.9844420
26264  MSTRG.1550 chr15  75189853  75191798      +   1946  -1.3702502
26271  MSTRG.1550 chr15  75189853  75191798      +   1946  -1.3702502
26278  MSTRG.1550 chr15  75189853  75191798      +   1946  -1.3702502
26285  MSTRG.1550 chr15  75189853  75191798      +   1946  -1.3702502
10495   MSTRG.745 chr15  49170286  49173171      +   2886  -1.2766870
33285  MSTRG.2083 chr15  96877305  96877832      +    528   2.2842082
33288  MSTRG.2083 chr15  96877305  96877832      +    528   2.2842082
33291  MSTRG.2083 chr15  96877305  96877832      +    528   2.2842082
33294  MSTRG.2083 chr15  96877305  96877832      +    528   2.2842082
17324  MSTRG.1136 chr15  59942868  59942972      -    105  -1.3840907
10875   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
10903   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
10934   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
10966   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
10998   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
11055   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
11085   MSTRG.755 chr15  40582962  40583038      -     77   3.0311397
24995  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25002  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25009  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25013  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25019  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25026  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25031  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25038  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
25045  MSTRG.1488 chr15  73047897  73047995      -     99   2.0180167
18553  MSTRG.1192 chr15  63892788  63893026      -    239  -3.6198191
18627  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18686  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18746  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18804  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18863  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18921  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
18981  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19041  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19101  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19159  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19220  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19278  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19337  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19395  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19454  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19513  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
19571  MSTRG.1205 chr15  62939474  62939645      +    172  -3.8312939
11128   MSTRG.758 chr15  40630949  40631104      -    156  -1.7603746
26257  MSTRG.1550 chr15  75182352  75182430      +     79  -2.6172993
26265  MSTRG.1550 chr15  75182352  75182430      +     79  -2.6172993
26272  MSTRG.1550 chr15  75182352  75182430      +     79  -2.6172993
26279  MSTRG.1550 chr15  75182352  75182430      +     79  -2.6172993
18648  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
18707  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
18767  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
18825  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
18884  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
18942  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19002  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19062  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19122  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19180  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19241  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19299  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19358  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19416  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19475  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19534  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19592  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
19648  MSTRG.1205 chr15  63011966  63012079      +    114  -3.9295031
22090  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22108  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22126  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22143  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22160  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22177  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22194  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
22212  MSTRG.1303 chr15  66621308  66621462      +    155  -1.7281539
11227   MSTRG.759 chr15  40697686  40698172      +    487  -1.8491942
11238   MSTRG.759 chr15  40697686  40698172      +    487  -1.8491942
11250   MSTRG.759 chr15  40697955  40698172      +    218  -1.8491942
11602   MSTRG.776 chr15  41056285  41056414      +    130   7.1887764
10821   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
10850   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
10877   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
10908   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
10940   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
10972   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
11002   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
11030   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
11060   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
11089   MSTRG.755 chr15  40584540  40584644      -    105   3.0230602
21225  MSTRG.1254 chr15  65449182  65449270      -     89  -1.6005224
21239  MSTRG.1254 chr15  65449182  65449270      -     89  -1.6005224
13252   MSTRG.841 chr15  42579889  42580016      +    128   2.3357174
13277   MSTRG.841 chr15  42579889  42580016      +    128   2.3357174
13293   MSTRG.841 chr15  42579889  42580016      +    128   2.3357174
21220  MSTRG.1254 chr15  65442630  65443251      -    622  -1.3447868
27665  MSTRG.1623 chr15  78316498  78316881      -    384   1.6903119
27678  MSTRG.1623 chr15  78316498  78316881      -    384   1.6903119
12070   MSTRG.812 chr15  41797911  41797975      -     65   7.0953754
12090   MSTRG.812 chr15  41797911  41797975      -     65   7.0953754
12108   MSTRG.812 chr15  41797911  41797975      -     65   7.0953754
22093  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22111  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22129  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22146  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22163  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22180  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22197  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
22215  MSTRG.1303 chr15  66625074  66625248      +    175  -1.5804842
27659  MSTRG.1623 chr15  78293961  78294082      -    122   2.0763696
27672  MSTRG.1623 chr15  78293961  78294082      -    122   2.0763696
23936  MSTRG.1440 chr15  72050241  72050414      +    174  -2.1755979
23948  MSTRG.1440 chr15  72050241  72050414      +    174  -2.1755979
14752   MSTRG.942 chr15  50544627  50544717      -     91   4.9611800
14764   MSTRG.942 chr15  50544627  50544717      -     91   4.9611800
9379    MSTRG.717 chr15  43625509  43625632      +    124  -2.5671650
9391    MSTRG.717 chr15  43625509  43625632      +    124  -2.5671650
9402    MSTRG.717 chr15  43625509  43625632      +    124  -2.5671650
14019   MSTRG.865 chr15  49417471  49420291      -   2821  -1.2738764
14032   MSTRG.865 chr15  49417471  49420291      -   2821  -1.2738764
34017  MSTRG.2151 chr15  91019895  91020050      +    156   1.4534274
34056  MSTRG.2151 chr15  91019895  91020050      +    156   1.4534274
10358   MSTRG.735 chr15  44085774  44088287      +   2514  -1.2980739
17326  MSTRG.1136 chr15  59949605  59949737      -    133  -1.8052250
17329  MSTRG.1136 chr15  59949605  59949769      -    165  -1.8052250
33287  MSTRG.2083 chr15  96874111  96875776      +   1666   2.3721018
14608   MSTRG.923 chr15  52216237  52216317      -     81  -4.5680948
7758    MSTRG.598 chr15  45023561  45024726      +   1166  -1.2483156
1308    MSTRG.111 chr15  25361692  25362662      +    971  -2.1024649
14610   MSTRG.924 chr15  52223228  52223501      +    274  -3.0766561
32646  MSTRG.1991 chr15  92981583  92981840      +    258  -7.8710586
10505   MSTRG.747 chr15  49303928  49304060      -    133   1.8513233
10522   MSTRG.747 chr15  49303928  49304060      -    133   1.8513233
914     MSTRG.106 chr15  25245392  25245521      +    130  -1.8073602
923     MSTRG.106 chr15  25245392  25245521      +    130  -1.8073602
15455   MSTRG.993 chr15  52539655  52539789      -    135   3.3700597
10824   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
10853   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
10880   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
10911   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
10943   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
10975   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
11005   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
11033   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
11063   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
11092   MSTRG.755 chr15  40586467  40586621      -    155   2.4958654
13934   MSTRG.856 chr15  43309293  43309379      -     87  -2.0458032
18666  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18725  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18785  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18843  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18902  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18960  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19020  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19080  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19140  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19198  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19259  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19317  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19376  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19434  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19493  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19552  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19610  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19666  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
19706  MSTRG.1205 chr15  63068963  63069109      +    147  -3.1952997
18655  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
18714  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
18774  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
18832  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
18891  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
18949  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19009  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19069  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19129  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19187  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19248  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19306  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19365  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19423  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19482  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19541  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19599  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19655  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
19695  MSTRG.1205 chr15  63032829  63032968      +    140  -2.7029336
4202    MSTRG.287 chr15  29035007  29035313      +    307  -1.6380903
18671  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
18730  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
18790  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
18848  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
18907  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
18965  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19025  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19085  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19145  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19203  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19264  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19322  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19381  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19439  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19498  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19557  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19615  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19671  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
19711  MSTRG.1205 chr15  63089418  63089601      +    184  -3.1132927
33939  MSTRG.2140 chr15  90814420  90816885      +   2466  -1.4282869
11123   MSTRG.758 chr15  40628775  40628865      -     91  -2.1267058
13186   MSTRG.839 chr15  42553394  42553447      -     54   2.0675568
13205   MSTRG.839 chr15  42553394  42553447      -     54   2.0675568
13212   MSTRG.839 chr15  42553394  42553447      -     54   2.0675568
18641  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18700  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18760  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18818  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18877  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18935  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
18995  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19055  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19115  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19173  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19234  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19292  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19351  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19409  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19468  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19527  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19585  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
19641  MSTRG.1205 chr15  62994191  62994399      +    209  -3.0016203
